video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
LCT0lTbzNtA,17.20.11,Склад Чайки №87: Интервью с Полонским. Продолжение.,Склад Чайки,22,2017-11-18T19:45:28.000Z,"Дневник Хача|""Амиран Сардаров""|""Влог""|""Неизданное""|""Склад Чайки""|""Полонский""",239418,8303,6036,1116,https://i.ytimg.com/vi/LCT0lTbzNtA/default.jpg,False,False,False,Ты особенный? ВиАйПи? Переходи по ссылке https://goo.gl/zxYJTx \n1 000 000 руб для VIP зрителей ДХ от BINGO BOOM!\n--------------------\nПервая часть интервью на канале ДНЕВНИК ХАЧА:\nhttps://youtu.be/ndLYcaq7VMY\n--------------------\nОсновной канал:\nhttps://www.youtube.com/c/ДНЕВНИКХАЧА\n--------------------\nСоздание Влогов. Вирусных Роликов. Пиар Артистов. Продвижение Услуг.\nhttp://lionsmedia.ru\n--------------------\nСсылки на соц сети:\n\nИнста: http://instagram.com/amiran495\nМоя страница: https://vk.com/amirans\nГруппа: https://vk.com/dnevnikxacha\nПерископ: https://www.periscope.tv/Amiran121/\nТвич канал: http://www.twitch.tv/amiran335\n--------------------\nТреки предоставлены VSP Group \nProduction Music courtesy of Epidemic Sound
_JSrk9ubkzU,17.20.11,«Новые русские сенсации»: «Заявление сына Джигарханяна»,НТВ,25,2017-11-19T09:14:15.000Z,"скандалы|""интервью""|""дети""|""подростки""|""знаменитости""|""мошенничество""|""браки""|""разводы""|""эксклюзив""|""расследование""",125923,626,198,843,https://i.ytimg.com/vi/_JSrk9ubkzU/default.jpg,False,False,False,"За правдой в этой истории журналистам НТВ пришлось лететь на другой конец света, за 9 000 километров от Москвы, в Латинскую Америку, в Панаму.\n\nНа самом деле он - живая информационная бомба для всех участников боевых действий в семье Армена Джигарханяна. Вот уже 18 лет он скрывается от журналистов, меняет города и страны. Сын и единственный законный наследник Армена Борисовича Джигарханяна - Степан Арменович Джигарханян.\n\nНа самом пике скандала сын народного артиста не выдержал и решился открыть все карты. О том, как на самом деле в жизни великого Джигарханяна появилась загадочная Виталина, Степан Арменович еще никому не рассказывал.\n\nСтепан Джигарханян: Я понимаю, почему Армен Борисович это говорит. Удобно, потому что, я вполне допускаю, что она пронырливый администратор. Умела что-то устроить, где-то вовремя оказаться, за кого-то замолвить слово, зацепиться, какие-то контакты. Наверное, это так."
OaYb7fr52Is,17.20.11,ƏMƏKDAR ARTİST ERMƏNİSTANA QAÇDI - Erməni ilə evlənmək üçün...,B / News,25,2017-11-19T14:16:47.000Z,"XEDA HAMZATOVA|""ÇEÇENİSTAN""|""ƏMƏKDAR ARTİST""|""ƏMƏKDAR ARTİST ERMƏNİYƏ""|""ERMƏNİYƏ ƏRƏ GETMƏK""|""ERMƏNİSTANA QAÇDI VƏ...""|""ƏMƏKDAR ARTİST ERMƏNİYƏ ƏRƏ GETMƏK""|""ƏRƏ GETMƏK ÜÇÜN ERMƏNİSTANA QAÇDI""|""ERMƏNİYƏ ƏRƏ GETMƏK ÜÇÜN ERMƏNİSTANA QAÇDI""|""ERMƏNİSTANA""|""ERMƏNİYƏ ƏRƏ""|""ƏMƏKDAR ARTİST ERMƏNİ""|""ƏRƏ GETMƏK""|""ARTİST ERMƏNİYƏ ƏRƏ GETMƏK""|""ÇEÇEN MÜĞƏNNİ""|""Çeçen müğınni erməniyə""|""Heda Hamzatova erməniyə ərə getmək""|""Ölkədən qaçdı İrəvana""|""heda""|""hamzatova""|""chechnya""|""olay""|""“olaylar”""|""“olay”""|""“hadisə”""|""“hadise”""",48160,168,103,73,https://i.ytimg.com/vi/OaYb7fr52Is/default.jpg,False,False,False,VİDEOLARIMIZI İCAZƏSİZ KANALINIZA YÜKLƏMƏYİN! ƏKS HALDA ŞİKAYƏT EDƏCƏYİK VƏ KANALINIZ BAĞLANACAQ!\nVİDEO ÇƏKİN VƏ BİZƏ YOLLAYIN - (051) 388-73-73 (Votsap nömrəmiz)
qVUIuRuFcrM,17.20.11,"HYPE CAMP // ИГРА НА ВЫБЫВАНИЕ #3 // Катя Клэп, ЯнГо, Anny May, Артем К, Даня Комков",HYPE CAMP,22,2017-11-19T11:00:02.000Z,"Hype Camp|""хайп кемп""|""гордиенко""|""янго""|""yango""|""anny may""|""энни мэй""|""комков""|""kate clapp""|""катя клэп""|""дисс""|""артем к""|""artem k""|""вайн""|""vine""",444399,19415,6477,4881,https://i.ytimg.com/vi/qVUIuRuFcrM/default.jpg,False,False,False,"Смотрите вайны в нашей официальной группе в ВК: https://vk.com/hypecampofficial\n\nВ HYPE CAMP начинается игра на выбывание. Проект должен покинуть первый участник. Команды сразятся в классической видео дисциплине – вайнах – с помощью опытных наставников: Кати Клэп, Энни Мэй и Яна Гордиенко. \n\nЧем закончится конфликт участников хайп кемп с Артем К? Кто решил воспользоваться диссом Дани Комкова и поймать на этом хайп? Где проходит граница допустимого юмора на YouTube? Чей дисс подарил своей команде иммунитет? Клэп, ЯнГо или Энни Мэй? \n\nПодписывайся на канал, чтобы узнать, кто из участников хайпанет и получит главный приз проекта – 1 000 000 рублей.\n\nВыражаем благодарность в организации съемок проекта Парк-отель Ершово http://ershovo.su/\n\nYanGo, Kate Clapp, Anny May и Komkozavr'a представляют HYPE CAMP – самое масштабное реалити 2017 года! \n\nСледишь за HYPE CAMP? Не забудь подписаться на наши каналы в соцсетях:\n\nVK - https://vk.com/hypecampofficial\nFB - https://www.facebook.com/hypecamp2017\nINST - https://www.instagram.com/hypecamp2017\n\nОфициальный сайт HYPE CAMP: https://hypecamp.tv/"
STjlZUhdnXI,17.20.11,ОТВЕТ ЛАРИНУ / ПРАВДА НА ТВ,kamikadzedead,23,2017-11-19T11:21:48.000Z,"ларин|""youtube""",253168,42229,29360,5914,https://i.ytimg.com/vi/STjlZUhdnXI/default.jpg,False,False,False,"Отвечаю Дмитрию Ларину, смеюсь над ведущими-пропагандонами, узнаю что стало с тем, кто назвал Путина крысой\nПомощь денежкой http://www.donationalerts.ru/r/kamikadzedead\nРеклама, сотрудничество https://goo.gl/ddnKhN\nОбращение Ларина https://youtu.be/dQbnJw-t9cA\nПляски Дворковича https://www.instagram.com/p/BbojRFKDGTl/\nСлёт юнармии http://mgazeta.com/category/molodye-patrioty/pervyy-slet-yunarmii-esli-ne-ty-to-kto-/\nТорговля наркотиками и паленым бухлом в Красноярске https://youtu.be/wb3T3Gi_Np8\nНазвавший Путина крысой http://www.mk.ru/politics/2017/11/17/oskorbivshego-putina-tverskogo-elektrika-otpustili-pod-podpisku.html\nСмерть после стоматолога https://ria.ru/incidents/20171118/1509092776.html\n\nНаши новости в телеграме https://telegram.me/satirabezpozitiva\nПаблик Сатира без Позитива- https://vk.com/satyrabezsortyra\nРоссийский YouTube уничтожает мой канал, подробности:\n1) https://youtu.be/DZwAVsAgsLQ\n2) https://youtu.be/5V5lLXtRtCg\n3) https://youtu.be/0Olt1eF4AGM\nИмена и фамилии руководства кремлеботов https://yadi.sk/i/UoAsIIeb3LosjS\nНаши новости в твиттере https://twitter.com/SatiraBezP\nВидео, отвечающие на вопросы А ЧТО ТЫ ПРЕДЛАГАЕШЬ?\n1) https://youtu.be/upmD373wH-c\n2) https://youtu.be/NHM02-pRDuk\n3) https://youtu.be/T8sOB2NkIhA\n4) https://youtu.be/odS7Lo8csyc\n5) https://youtu.be/Vg0tAcn5FFY\nПаблик Сатира без Позитива в ОК https://ok.ru/satirabezp\nЯ в Ватноклассниках - http://www.ok.ru/profile/566798658882\nЯ в контакте - http://vkontakte.ru/kamikadzedead\nПаблик #Эксперты #Знатоки https://vk.com/realproblemsrussia\nЛетсплеи - http://www.twitch.tv/kamikadzeplay\nМой Twitter - http://twitter.com/kamikadze_d\nЯ на ФБ http://www.facebook.com/dmitry.ivanov.9634?ref=tn_tnmn\nGoogle+ https://plus.google.com/u/0/103614022894261388839/posts\nЖЖ - http://kamikadze-d.livejournal.com\nЛайв канал http://www.youtube.com/kamikadzelive"
O3Fw-YYaK5U,17.20.11,ГОРОСКОП на ДЕКАБРЬ,Veniamin Nikora,29,2017-11-19T07:52:50.000Z,"гороскопдекабрь|""венера""|""марсменяетзнак""|""сатурнпереходитвкозерог""|""ретроградныймеркурий""|""зимнеесолнцестояние""",27152,1243,88,296,https://i.ytimg.com/vi/O3Fw-YYaK5U/default.jpg,False,False,False,Декабрь – не простой месяц.\nГороскоп для всех знаков Зодиака.\nРекомендации Арканов ТАРО.\nРетроградный Меркурий.\nПереход Венеры в Стрелец.\nДвижение Марса. \nСатурн приближается к границе Стрелец-Козерог.
56kbdxn0Q-M,17.20.11,3 Simple & Fun Life Hacks,SkyBek,24,2017-11-18T12:33:32.000Z,"3 Simple & Fun Life Hacks|""Simple & Fun Life Hacks""|""Fun Life Hacks""|""9 Simple & Fun Life Hacks""|""3 Simple and Fun Life Hacks""|""2 Simple & Fun Life Hacks""|""10 SIMPLE LIFE HACKS""",293173,3230,1026,312,https://i.ytimg.com/vi/56kbdxn0Q-M/default.jpg,False,False,False,Simple & Fun Life Hacks
EykhbrUCHiA,17.20.11,"АВАРИЙНОЕ ЗАТОПЛЕННОЕ ПОДЗЕМЕЛЬЕ , НА ЛОДКЕ ПОД ЗЕМЛЕЙ Сергей Трейсер",Сергей Трейсер,22,2017-11-19T14:58:44.000Z,"Сергей Трейсер|""sergey tracer""|""влог""|""vlog""|""24""|""часа""|""чернобыль""|""припять""|""аварийное""|""затопленное""|""подземелье""|""затопленное подземелье""|""на лодке""|""на лодке под землей""|""под землей""|""в шахту""|""спускались""|""затопленно""|""24 часа под землей""|""дом под землей""|""тонель под землей""|""заблудились в подземелье""|""выжить любой ценой""|""сталк""|""сталкер""|""дигинг""|""диггер""|""жесть""|""заброшенные помещения""|""очень страшное видео""",243132,27110,805,1728,https://i.ytimg.com/vi/EykhbrUCHiA/default.jpg,False,False,False,"https://goo.gl/4vFqWi - сайт, где я заработал\nКупить Бафф ► https://goo.gl/wDEFjd (доставка по России и Украине)\nКупить Бафф ► https://goo.gl/zhLg4y (доставка по Украине)\nКанал Виталика https://www.youtube.com/channel/UCFFsNeKUiquVK6mAyXf4yPQ\nСотрудничество winggooru@gmail.com\nМой LIVE канал  https://goo.gl/fUiPCg\nМой инстаграм http://instagram.com/sergeytracer\nЯ ВК https://vk.com/sergey_tracer\nМоя группа ВК https://vk.com/sergeytracer_youtube\nВсем привет, меня зовут Сергей Трейсер прошлый раз когда мы  спускались в шахту мы столкнулись с проблемой что там все затопленно и я вас попросил 50 000 лайков и я вернусь туда с лодкой, и вы дали мне мои лайки и вот мы вернулись в это затопленное аварийное подземелье что бы проплыть на лодке под землей"
NNpem5tl2UA,17.20.11,ЛУЧШИЕ ПРИКОЛЫ 2017 НОЯБРЬ #52 | Лучшая Подборка Приколов | ТОПОВЫЕ ПРИКОЛЫ,АКАДЕМИЯ СМЕХА,23,2017-11-19T19:25:17.000Z,"ЛУЧШИЕ ПРИКОЛЫ|""Best jokes""|""Лучшие приколы""|""2017""|""Compilation""|""ghbrjks""|""приколы""|""май""|""май приколы""|""топовые приколы""|""АКАДЕМИЯ СМЕХА""|""академия смеха""|""юмор""|""ржач""|""смех""|""приколы 2017""|""июнь""|""июнь приколы""|""июль приколы""|""лучшие приколы""|""новые приколы""|""ghbrjks 2017""|""август приколы""|""август""|""академия смеха смотреть""|""академия смеха приколы""|""приколы с детьмы""|""приколы с животными""|""дети приколы""|""приколы Октябрь""",72483,2764,365,469,https://i.ytimg.com/vi/NNpem5tl2UA/default.jpg,False,False,False,"●Добро пожаловать на канал : АКАДЕМИЯ СМЕХА\n●Лучшие и топовые подборки только у нас!\n●Новая подборка каждый день! \n●Не стесняйся подписывайся\n►https://goo.gl/HSQbR2\n\nЗАКАЗАТЬ РЕКЛАМУ academylaughter@gmail.com \n\n►музыка в интро: Bad and Boujee (R3HAB x No Riddim & it's different Remix)\n►музыка в конце: Andreas Stabell Olav Haust - El Chapo 2017\n\n●Если вам понравился ролик, то ставьте лайк и делитесь этим видео со своими друзьями , именно так наш канал будет развиваться благодаря вам.●\n\nПодборки приколов 2016 / 2017, COUB и много смешных видео .\n►All Copyrights belongs\nTo their rightful owners.\nIf you are the author\nOf the fragment video and distribute it\nInfringes your copyright\nplease contact us.\n\n►Все авторские права принадлежат \nИх законным владельцам.\nЕсли вы являетесь автором\nФрагмента из выпуска и его\nРаспространение ущемляет Ваши \nавторские права пожалуйста, свяжитесь с нами.\n►Сотрудничество : academylaughter@gmail.com\n\n#Приколы #Лучшиеприколы #приколы2017 #АкадемияСмеха #Смешно #СмешныеВидео #ЛучшиеПриколы #НедетскиеПриколы #ТестНаПсихику #ПриколыПро #ПриколыС #коты #животные #funny #compilation"
RpOnAk_t6IM,17.20.11,ЧТО ЕСЛИ УДАРИТЬ по ЗАЩИТНОЙ РАКУШКЕ - КУВАЛДОЙ ?! БУДЕТ ЯИЧНИЦА или НЕТ..?!,TimOn ChaveS,24,2017-11-19T13:00:01.000Z,"ракушка|""ракушка для защиты""|""на сколько прочная""|""краш тест""|""что будет если""|""проверка эксперимента""|""Тимон лицо""|""TimOn Chaves""|""спорт""",343992,15323,823,1785,https://i.ytimg.com/vi/RpOnAk_t6IM/default.jpg,False,False,False,Всемайки ру https://goo.gl/0k5bIV   Промокод TIMON - скидка 10%\n--------------------------------------\n✔ЧТО ЕСЛИ ПРИГОТОВИТЬ НУТЕЛЛУ и МЫЛО в ВАФЕЛЬНИЦЕ ?! - https://goo.gl/egRTLL\n★ ТУТ Я ЭКОНОМЛЮ на АЛИЕКСПРЕСС до 15% http://goo.gl/VkwQcM\n♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦\n►ЗАКАЗАТЬ РЕКЛАМУ: https://vk.com/topic-98612792_32739861\n★Моя группа в VK: http://vk.com/club98612792\n♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦\nПонравились ВИДЕО?!  Еще:\n★ ЧТО ЕСЛИ ПРИГОТОВИТЬ НУТЕЛЛУ и МЫЛО в ВАФЕЛЬНИЦЕ ?! - https://goo.gl/egRTLL\n★ ЭКСПЕРИМЕНТ: РЕАКЦИЯ РЫБКИ на ВАКУУМ - https://goo.gl/YRmdGu\n★ МОЖЕТ ЛИ ЛОПНУТЬ КОКОС ИЗНУТРИ... ?! ЕСЛИ ЗАМОРОЗИТЬ КОКОСОВОЕ МОЛОЧКО ЖИДКИМ АЗОТОМ   - https://goo.gl/jhGxbV\n★ ЗАКРЫЛИ СЕЗОН БАТУТ ЧЕЛЛЕНДЖ - НА НЕГО УПАЛА ГИРЯ в 24 КГ. с 13 ЭТАЖА   - https://goo.gl/fWDxh9\n★ ЧТО ЕСЛИ GoPro КАМЕРУ ЗАПУСТИТЬ в КОСМОС ?! - https://goo.gl/yxjKrB\n★ ЧТО ЕСЛИ СУНУТЬ АРБУЗ в ВАКУУМ... ЗАКИПИТ или РАЗДУЕТСЯ..?!  - https://goo.gl/N3ry8M\n★ ЧТО ЕСЛИ ЗАЛИТЬ ЖИДКИЙ АЗОТ в ЧАЙНИК - НЕРЕАЛЬНЫЙ ЧАЙ -196 °С - https://goo.gl/9uWZij\n★РЕАКЦИИ ПРОДАВЦОВ НА ШПИОНСКИЙ ПУЛЬТ В МАГАЗИНЕ !  https://goo.gl/Onuxw3\n♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦\nТОП 5 - Проверенные КРУТЫЕ товары РЕКОМЕНДУЮ:\n✔ Павербанк 370 руб. - http://ali.pub/3y8rh\n✔ ЛАЗЕР 1000 мА как у МЕНЯ - http://ali.pub/8djpf\n✔ Керамбит ЗУБ ТИГРА как у меня: http://ali.pub/1lmdhw\n✔ Нож - Кредитка 45 руб -  http://ali.pub/wpmkf\n✔ Браслет Выживания 100 руб. - http://ali.pub/uh59a\nГОРЯЧИЕ ТОВАРЫ ТУТ: http://ali.pub/rbhfy\n♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦♦\n✔Моя YOTUBE партнерка https://goo.gl/xQoEjQ\n✔Моя aliexpress партнёрка - зарабатываю 10-20 тыс. рублей в месяц - https://goo.gl/1N75Kv\n\nРебята новый  эксперимент... решили проверить на прочность кувалдой - ракушку для защиты
fSgpDwA2XTA,17.20.11,Eşkıya Dünyaya Hükümdar Olmaz 81. Bölüm Fragmanı - atv,atv,24,2017-11-19T14:33:37.000Z,"atv|""dizi""|""türkiye""|""turkey""|""eşkiya dünyaya hükümdar olmaz""|""eskiya dunyaya hukumdar olmaz""|""eşkıya dünyaya hükümdar olmaz""|""eskiya dünyaya hukumdar olmaz son bolum fragmanı""|""eşkıya son bölüm fragman""|""eşkiya dünyaya hükümdar olmaz yeni bölüm fragmanı""|""edho""|""atv eşkiya dünyaya hükümdar olmaz""|""eskiya dünyaya""|""bandits""|""hızır çakırbeyli""|""meryem çakırbeyli""|""eşkıya ilyas""|""مسلسل قطاع الطرق""|""قاطع طريق""|""eşkiya dünyaya hükümdar olmaz 81""|""eşkıya 81. bölüm fragmanı""",591683,2771,132,273,https://i.ytimg.com/vi/fSgpDwA2XTA/default.jpg,False,False,False,Atv Resmi YouTube Kanalına Abone Olmak İçin; https://goo.gl/dmrDLN\nhttps://www.facebook.com/atv  \nhttps://twitter.com/atvcomtr   \nhttps://www.instagram.com/atvturkiye/  \nhttps://plus.google.com/112209224205756784214/posts
zlbi3u0cQGA,17.20.11,Танцующий Дворкович взорвал соцсети,Pasechnik Mishell,29,2017-11-19T05:32:54.000Z,"Россия|""дворкович""",9932,29,129,38,https://i.ytimg.com/vi/zlbi3u0cQGA/default.jpg,False,False,False,"Заместитель председателя правительства РФ Аркадий Дворкович стал звездой соцсетей. Несуразные движения ног и особенно рук несколько не попадали в такт музыке, но оттого танец понравился публике еще больше."
4cq47LwqQTU,17.20.11,Вечерний Ургант. В гостях у Ивана Николай Соболев(17.11.2017),Вечерний Ургант,24,2017-11-18T05:56:16.000Z,"Телевидение|""Шоу-бизнес""|""Юмор""|""Дмитрий Хрусталев""|""Иван Ургант""|""телеведущий""|""телепередача""|""шоу""|""интервью""|""смех""|""шутка""|""пародия""|""группа Фрукты""|""гость""",1047509,37173,8604,2232,https://i.ytimg.com/vi/4cq47LwqQTU/default.jpg,False,False,False,"В гостях популярный видеоблогер Николай Соболев. \n\nКаждый день - новый выпуск! Подписывайтесь! http://bit.ly/Subscribe_UrgantShow\nВечерний Ургант Выпуски – http://bit.ly/UrgantShow\nВзгляд снизу - http://bit.ly/VzgliadSnizu\nЯ знаю, что вы делали прошлым прошлым - https://www.youtube.com/playlist?list=PLm3gZzAZXT4sUi9VX-79nUc5j5kf_EN7J\nОстрый репортаж с Аллой Михеевой - http://bit.ly/AllaMiheeva\nИнтервью с гостями - http://bit.ly/Talk_UgrantShow\nНовости от Ивана - http://bit.ly/NewsFromUrgant\nМузыкальные номера - http://bit.ly/MusicVideosUrgantShow\nПойдём в кино, Оксана! - http://bit.ly/Poydem_v_Kino\nКлуб «Высокая талия» - https://www.youtube.com/playlist?list=PLm3gZzAZXT4s7-tTziYJYeTaiAN1Lge-1\nВстреча с интересным человеком - https://www.youtube.com/playlist?list=PLm3gZzAZXT4teW9Cdixqx3KTKEGZDnkRq\nГолос улиц с Константином Анисимовым - https://www.youtube.com/playlist?list=PLm3gZzAZXT4t7Xl43Ub0suiWUgZAU6ppI\nПять вспышек прекрасного - http://bit.ly/5_vspyishek\nВечерний патруль. - https://www.youtube.com/playlist?list=PLm3gZzAZXT4vuVe4-Wi_3FVGQyDIEQouU\nМи-ми-ми - http://bit.ly/_Mi_Mi_Mi\nЗвезда интернета - популярные видеоблогеры - https://www.youtube.com/playlist?list=PLm3gZzAZXT4ucjl2lx2LCid8DkTbY9KQa\nСтрижем на Первом! - http://bit.ly/CutCut\nСелфи с незнакомцем - http://bit.ly/SelfySelfy\n\nWEBSITE: http://urgantshow.ru/\nFacebook: https://www.facebook.com/vechernij.urgant\nVK: http://vk.com/vecherniy.urgant\nTwitter: https://twitter.com/Urgant_Show\nG+ https://plus.google.com/u/0/b/100595239816245369745/+urgantshow/videos\nInstagram: http://instagram.com/vecherniy_urgant"
_o1h4GRrefo,17.20.11,"5 рецептов для тех, кто хочет приготовить на Новый год что нибудь новенькое!",Вкусная минутка,22,2017-11-19T10:55:29.000Z,"рецепты на новый год|""что приготовить на новый год""|""вкусная минутка""|""новогодние блюда""|""простые рецепты""|""что приготовить""|""необычные рецепты""|""рецепты""|""новогодние рецепты""|""меню на новый год""|""новогоднее меню""|""новогодний стол""|""закуски""|""как приготовить""|""готовим дома""|""новогодний стол 2018""|""рецепты новогодних блюд""|""салаты""|""вкусно""|""праздничный стол""",90485,5885,96,201,https://i.ytimg.com/vi/_o1h4GRrefo/default.jpg,False,False,False,"Если вам надоели традиционные новогодние блюда, тогда эти рецепты для вас! Удиви гостей! Очень вкусные и простые салаты и закуски на Новогодний стол! Рецепты ниже под видео. Напишите, пожалуйста, в комментариях, какими блюдами вы удивляете своих гостей. Если нравится такой формат видео – поставь лайк.  \nПодписывайтесь на мой канал, чтобы ничего не пропустить! https://goo.gl/RoUqRM\n\nРЕЦЕПТЫ:\n---1---\nМясные пирожные. Говядина, тушеная в томатном соке. Вкуснейшее мясо в корзиночках из слоеного теста. Просто и необычно!\n• Мякоть говядины - 1,5 кг\n• Лук - 2 шт.\n• Томатный сок - 400 мл\n• Слоеное тесто - 400 г\n• Специи д/мяса\n• Лавровый лист\n• Соль\n\n---2---\nВкуснее оливье! Стоит попробовать - и вы будете готовить этот салат постоянно! Без рецепта гости не уходят! Попробуйте - и на вашем новогоднем столе этот салат заменит Оливье! БЕЗУМНО ВКУСНО!\n• Куриная грудка - 1 шт.\n• Грибы Вешенка - 200 г\n• Огурец свежий - 1 шт.\n• Лук - 1 шт.\n• Яйца вареные - 2 шт.\n• Майонез - 2 ст.л.\n• Грецкий орех\n• Соль\n\n---3---\nВкусное и простое блюдо из картофеля с сырной начинкой. Ароматные, хрустящие картофельные шарики с ветчиной, чесночком и сыром украсят любой праздничный стол! \n• Картофельное пюре - 500 г\n• Ветчина - 150 г \n• Яйца - 3 шт.\n• Сыр - 100 г\n• Чеснок - 3 зуб.\n• Мука - 2 ст.л.\n• Панировочные сухари (домашние - рецепт есть на нашем канале)\n• Специи\n• Соль\nКак приготовить домашние панировочные сухари, смотрите здесь https://www.youtube.com/watch?v=b_m60wjBhyo\n\n---4---\nЗакусочный торт с грибами из сырных блинчиков. Без майонеза! Очень вкусный, несложный в приготовлении и очень красивый в разрезе! Шикарная закуска на любой праздник! Попробуйте и удивите своих гостей!\n• Мука - 280 г\n• Молоко - 500 мл\n• Твердый сыр - 120 г\n• Плавленый сыр - 250 г\n• Яйца - 2 шт.\n• Соль - 0,5 ч.л.\n• Разрыхлитесь - 0,5 ч.л.\n• Сахар - 1 ч.л.\n• Масло растительное - 4 ст.л.\n• Лук - 1 шт.\n• Укроп - 1 пуч.\n• Шампиньоны - 500 г\n• Опята маринованные\n\n---5---\nЕсли вы собираете вкусные подарки друзьям к Новому году - такие кексы точно подойдут! Мягкие, нежные, ароматные, с мандариновым вкусом!.. Упакуйте красиво - и подарок готов!\nОчень люблю этот рецепт - всегда отличный результат!\n• Мандарин - 1 шт.\n• Мука - 350 г\n• Сахар - 1 стакан\n• Яйца - 3 шт.\n• Масло растительное - 150 мл\n• Разрыхлитель - 1ч.л.\n• Ванилин\n\n#новогоднее #новогоднийстол #меню #новогоднееменю #кексы #салаты #необычныерецепты #закуски #закусочныйторт \n\nСпасибо за просмотр! Комментируйте! Пальчик вверх, если понравилось!  \n\nПОДПИСЫВАЙТЕСЬ НА МОЙ КАНАЛ https://www.youtube.com/channel/UCwAWqzhIYFKFtgU3dhtXEZg?sub_confirmation=1\n\nПишите мне: izvsego@gmail.com\n\nПрисоединяйтесь к нашей группе ВКонтакте: http://vk.com/tastyminute\n\nСтраничка в Facebook: https://www.facebook.com/tastyminute/\n\nГруппа в Одноклассниках: https://ok.ru/min1ru\n\nInstagram: @tastyminute\n\nTelegram: https://t.me/tastyminute\n\nПрофиль на Постиле: http://postila.ru/id6489015\n\nСайт: http://tastyminute.ru\n\n••••••••••••••••••••••••••••••\n\nПЛЕЙЛИСТЫ:\n\n*** Вкусная минутка - простые проверенные рецепты вкусных блюд за одну минуту!  https://www.youtube.com/playlist?list=PLf74hASH_FjSOWvTudTMsvVu-1pyMYLqt\n\n*** Блюда из овощей, вкусные и простые овощные рецепты  https://www.youtube.com/playlist?list=PLf74hASH_FjSb7nyh7F7NacxUEgfgww6A\n\n***  Завтраки - быстрые и простые рецепты для отличного начала дня!  https://www.youtube.com/playlist?list=PLf74hASH_FjRpMR25Q5pmx7enB1JaRqfL\n\n*** Вторые блюда - рецепты вторых блюд на каждый день  https://www.youtube.com/playlist?list=PLf74hASH_FjTxj1WcxYap5_yTKLy5nu4Y\n\n*** Праздничные рецепты - простые, вкусные и красивые блюда на праздничный стол  https://www.youtube.com/playlist?list=PLf74hASH_FjQG2seLPaDWk7EhvsK6uYV7\n\n*** Закуски - рецепты закусок на любой случай  https://www.youtube.com/playlist?list=PLf74hASH_FjRfxlgOVKK754tJu7c_3AN0\n\n*** Печенье, кексы, пирожные - простейшие рецепты вкусной выпечки!  https://www.youtube.com/playlist?list=PLf74hASH_FjRCleGxdwC4fsN2yZlJ0EbP\n\n*** Выпечка - рецепты теста и простые изделия из теста  https://www.youtube.com/playlist?list=PLf74hASH_FjSERNkkDJ3EuIYl6mEsRRfZ\n\nВсе плейлисты:\nhttps://www.youtube.com/channel/UCwAWqzhIYFKFtgU3dhtXEZg/playlists\n\n-----\nMusic: https://www.bensound.com"
Q8NNJlAz_1g,17.20.11,15 НЕУДАЧ НА ВЕЛОСИПЕДЕ,LAПIN,24,2017-11-19T14:25:01.000Z,"ТОП|""ТОП 5""|""топ 10""|""велосипед""|""угар""|""фэил""|""прикол""|""ржач""|""падение""|""подборка""|""лапин""",122474,10657,654,1191,https://i.ytimg.com/vi/Q8NNJlAz_1g/default.jpg,False,False,False,Бонусы новым игрокам War Thunder - https://wt.link/lapin (Не открылось? Отключи AdBlock)\n__________________________________________\n\nВ этом видео будет много угарных моментов связанных с велосипедами.\n\nСотрудничество: lapin@adisom.com\n\nСТРАНИЦА ВК: https://vk.com/lapin.vadim\n\nINSTAGRAM: https://www.instagram.com/vadim.lapinn/
s7ci5QIfy14,17.20.11,Интересные  новости  № 269 / 17,Гена Острецов,22,2017-11-19T12:01:08.000Z,[none],9633,759,13,25,https://i.ytimg.com/vi/s7ci5QIfy14/default.jpg,False,False,False,
5q_JXo-nams,17.20.11,ДЕТЕКТОР ЛЖИ С ТОКОМ! COFFI ПРОВЕРЯЕТ МЕНЯ НА ПРАВДИВОСТЬ ЖЕСТОКИМИ ВОПРОСАМИ!,ExileShow,20,2017-11-19T15:19:12.000Z,"Coffi|""Кофи""|""Коффи""|""Exile""|""Эксайл""|""Иксайл""|""Детекторлжи""|""Детектор""|""Лжи""|""Угар""",173628,14706,179,843,https://i.ytimg.com/vi/5q_JXo-nams/default.jpg,False,False,False,ТЫ ШО СЮДА ПРИШЕЛ? НА ССЫЛКИ ПЕРЕХОДИТЬ? \nКРАСАВА!\nПОДПИСЫВАЙСЯ!\n\nМои контакты:\n1) VK: https://vk.com/exilemusic\n2) VK GROUP : https://vk.com/exile_music\n3) INSTAGRAM: https://www.instagram.com/exile_music\n\nБАНДА\nCOFFI: https://www.youtube.com/user/CoffiChannel\nInstagram COFFI: http://instagram.com/2coffi
